[    3463ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 1612540ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612564ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612580ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612613ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612624ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612646ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612665ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612687ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612705ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612726ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612746ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612764ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612784ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612804ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612827ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612850ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612868ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612888ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612906ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612926ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612949ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612975ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1612993ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613022ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613038ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613072ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613089ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613110ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613137ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613163ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613183ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613207ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613234ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613262ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613282ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613312ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613330ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613349ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613375ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613395ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613421ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613437ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613456ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613479ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613500ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613521ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613539ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613559ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613586ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613602ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613621ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613639ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613673ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613694ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613713ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613741ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613768ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613789ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613816ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613838ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613858ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613887ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613904ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613930ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613948ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613969ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1613990ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614007ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614032ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614056ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614076ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614098ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614117ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614135ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614154ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614176ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614197ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614220ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614241ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614259ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614279ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614300ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614320ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614336ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614357ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614376ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614395ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614411ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614430ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614449ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614467ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614485ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614503ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614526ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614542ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614561ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614580ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614599ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614618ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614636ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614656ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614676ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614698ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614716ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614735ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614755ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614776ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614801ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614818ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614835ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614853ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614874ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614895ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614916ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614936ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614958ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614978ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1614997ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615028ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615049ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615069ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615088ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615107ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615126ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615148ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615169ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615187ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615207ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615226ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615244ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615263ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615283ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615307ms] [WARNING] [.WebGL-0x11400445a00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1615307ms] [WARNING] WebGL: too many errors, no more errors will be reported to the console for this context. @ http://localhost:3001/room?hscan=1776039713164:0
[ 1906110ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 1907043ms] [LOG] [Fast Refresh] done in 959ms @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 1907052ms] [LOG] [MotelRoom] Bulb spot light wired — pos: [0, 0, 0] target: [0, -3, 0] @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 1907136ms] [LOG] [MotelRoom] Found bulb mesh "lampara_bombillodata001" at: [0, 0, 0] @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 1907136ms] [LOG] [MotelRoom] Found bulb mesh "lampara_bombillodata001_1" at: [0, 0, 0] @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
